freq,stk_flow,indic_et,partner,sitc06,geo,time,value
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-10-01,-10499.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-11-01,-11072.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-12-01,-9035.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-01-01,-13384.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-02-01,-10498.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-03-01,-13031.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-04-01,-11237.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-05-01,-11823.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-06-01,-10662.7
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-07-01,-13234.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-08-01,-17279.5
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-09-01,-19519.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-10-01,-17198.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-11-01,-21652.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-12-01,-24028.6
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-01-01,-27163.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-02-01,-19053.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-03-01,-24190.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-04-01,-23342.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-05-01,-26533.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-06-01,-26544.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-07-01,-23786.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-08-01,-30043.6
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-09-01,-31264.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-10-01,-27934.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-11-01,-26066.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-12-01,-18368.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-01-01,-23734.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-02-01,-16686.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-03-01,-17461.7
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-04-01,-18844.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-05-01,-20400.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-06-01,-18265.6
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-07-01,-18821.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-08-01,-17053.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-09-01,-18088.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-10-01,-21687.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-11-01,-19087.6
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-12-01,-13055.5
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-01-01,-14265.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-02-01,-15177.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-03-01,-16066.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-04-01,-15748.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-05-01,-18251.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-06-01,-15230.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-07-01,-20839.5
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-08-01,-23112.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-09-01,-23015.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-10-01,-25762.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-11-01,-22192.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-12-01,-17027.9
